subject_id,"T2_What are the TOP THREE (by area covered) distinct colors on the dragonfly?  

If there are fewer than three colors on the dragonfly,
select only the number of colors you see.

Colors on the body, head, or eyes count - do not include colors of the wings, limbs, or body hairs. 

""Shiny"" portions of non-white colors don't count as white - likewise ""shadowed"" portions which are often under insects don't count as black.

See ""Need some help with this task?"" below the color options for details and examples. _1",Filename
100815960,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
",INAT-142319610-1.png
100815962,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-142333254-1.png
100815963,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-142475666-1.png
100815964,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White,INAT-142515937-1.png
100815966,"![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-142620736-1.png
100815967,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-142652911-1.png
100815969,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White,INAT-142671016-1.png
100815970,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-142737588-1.png
100815972,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-142904144-1.png
100815973,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-143020764-1.png
100815975,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-143094473-1.png
100815976,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-143289464-1.png
100815978,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-143324182-1.png
100815979,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-143507296-1.png
100815980,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Orange.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e31a5755-849b-414f-a738-bd0f990b76ad.png) Orange  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-143605714-1.png
100815982,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-143774203-1.png
100815983,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-143782653-1.png
100815985,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-143841251-1.png
100815986,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-143882514-1.png
100815988,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-143904326-1.png
100815989,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-143913364-1.png
100815991,"![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-144010103-1.png
100815992,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Red.png](https://panoptes-uploads.zooniverse.org/project_attached_image/14234742-22d8-4db3-b7e5-f52c665c0af5.png) Red ",INAT-144080238-1.png
100815994,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-144135123-1.png
100815995,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White,INAT-144137300-1.png
100815996,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-144254217-1.png
100815998,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-144403630-1.png
100815999,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Red.png](https://panoptes-uploads.zooniverse.org/project_attached_image/14234742-22d8-4db3-b7e5-f52c665c0af5.png) Red  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-144441804-1.png
100816001,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White,INAT-144460352-1.png
100816002,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-144491710-1.png
100816003,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-144594198-1.png
100816005,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-144679176-1.png
100816006,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-144844169-1.png
100816008,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-144881734-1.png
100816009,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-144925991-1.png
100816011,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-144978406-1.png
100816012,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-145063401-1.png
100816014,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-145074226-1.png
100816015,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-145108424-1.png
100816016,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-145195070-1.png
100816018,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-145261271-1.png
100816019,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green ",INAT-145262161-1.png
100816020,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Orange.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e31a5755-849b-414f-a738-bd0f990b76ad.png) Orange  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-145297216-1.png
100816022,"![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-145393060-1.png
100816023,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-145434432-1.png
100816025,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
",INAT-145544771-1.png
100816026,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-145749724-1.png
100816028,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-145802536-1.png
100816029,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-145802701-1.png
100816030,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-145803561-1.png
100816032,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-145805175-1.png
100816033,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Green.png](https://panoptes-uploads.zooniverse.org/project_attached_image/21a59b86-9200-4f9b-a49c-f40c114e9de5.png) Green  ![jidec_Purple.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e910204e-95ab-49d7-95e8-e8ce7ce81214.png) Purple ,INAT-145839022-1.png
100816034,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Red.png](https://panoptes-uploads.zooniverse.org/project_attached_image/14234742-22d8-4db3-b7e5-f52c665c0af5.png) Red ",INAT-145839178-1.png
100816036,"![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Red.png](https://panoptes-uploads.zooniverse.org/project_attached_image/14234742-22d8-4db3-b7e5-f52c665c0af5.png) Red  ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-145853143-1.png
100816037,"![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Orange.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e31a5755-849b-414f-a738-bd0f990b76ad.png) Orange  ![jidec_Red.png](https://panoptes-uploads.zooniverse.org/project_attached_image/14234742-22d8-4db3-b7e5-f52c665c0af5.png) Red ",INAT-146023214-1.png
100816039,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-146035990-1.png
100816040,![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Purple.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e910204e-95ab-49d7-95e8-e8ce7ce81214.png) Purple  ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ,INAT-146040776-1.png
100816042,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Orange.png](https://panoptes-uploads.zooniverse.org/project_attached_image/e31a5755-849b-414f-a738-bd0f990b76ad.png) Orange ",INAT-146051321-1.png
100816043,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-146091456-1.png
100816045,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-146131842-1.png
100816046,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-146161880-1.png
100816048,"![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_White.png](https://panoptes-uploads.zooniverse.org/project_attached_image/4e295f45-47ff-40e5-96ba-198222006397.png) White",INAT-146174687-1.png
100816049,"![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-146198622-1.png
100816051,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-146199517-1.png
100816052,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-146268727-1.png
100816053,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Blue.png](https://panoptes-uploads.zooniverse.org/project_attached_image/99739f10-1a5c-43ee-b4fd-b9583cecc08b.png) Blue 
 ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
",INAT-146291670-1.png
100816055,"![jidec_Black.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bb7b5541-01df-48ff-bb98-ca1c0974e3ff.png) Black  ![jidec_Brown.png](https://panoptes-uploads.zooniverse.org/project_attached_image/2a189544-32f0-42ce-8d8d-9d29c9dfdee7.png) Brown
 ![jidec_Yellow.png](https://panoptes-uploads.zooniverse.org/project_attached_image/88d47939-0676-4f49-aa8d-51b23415d5c5.png) Yellow ",INAT-146310774-1.png
